gameId,season,teamName,eFG%,TOV%,FT/FGA,ORB%,DRB%,homeScore,awayScore
42400407,2025,Indiana Pacers,0.4928571428571429,0.20239013107170392,0.3142857142857143,0.3076923076923077,0.717391304347826,103,91
42400407,2025,Oklahoma City Thunder,0.46551724137931033,0.0650315867707172,0.25287356321839083,0.2826086956521739,0.6923076923076923,103,91
42400406,2025,Indiana Pacers,0.4945652173913043,0.08849557522123894,0.18478260869565216,0.22916666666666666,0.8974358974358975,108,91
42400406,2025,Oklahoma City Thunder,0.47297297297297297,0.19729425028184894,0.28378378378378377,0.10256410256410256,0.7708333333333334,108,91
42400405,2025,Indiana Pacers,0.5182926829268293,0.18771331058020477,0.2926829268292683,0.4090909090909091,0.6274509803921569,120,109
42400405,2025,Oklahoma City Thunder,0.5,0.09237487403426269,0.2765957446808511,0.37254901960784315,0.5909090909090909,120,109
42400404,2025,Indiana Pacers,0.49375,0.13696128560993426,0.3125,0.18421052631578946,0.6842105263157895,104,111
42400404,2025,Oklahoma City Thunder,0.4935897435897436,0.12068325287783141,0.4358974358974359,0.3157894736842105,0.8157894736842105,104,111
42400403,2025,Indiana Pacers,0.5705882352941176,0.12072808320950965,0.2235294117647059,0.175,0.7631578947368421,116,107
42400403,2025,Oklahoma City Thunder,0.5316455696202531,0.15567765567765568,0.2911392405063291,0.23684210526315788,0.825,116,107
42400402,2025,Indiana Pacers,0.5365853658536586,0.1383253412025083,0.23170731707317074,0.1794871794871795,0.717948717948718,123,107
42400402,2025,Oklahoma City Thunder,0.573170731707317,0.11869978086194302,0.35365853658536583,0.28205128205128205,0.8205128205128205,123,107
42400401,2025,Indiana Pacers,0.5853658536585366,0.20826102047900036,0.18292682926829268,0.30952380952380953,0.8113207547169812,110,111
42400401,2025,Oklahoma City Thunder,0.45408163265306123,0.052374301675977654,0.21428571428571427,0.18867924528301888,0.6904761904761905,110,111
42400306,2025,New York Knicks,0.5290697674418605,0.14854945823138763,0.19767441860465115,0.3023255813953488,0.8235294117647058,125,108
42400306,2025,Indiana Pacers,0.6411764705882353,0.11389521640091116,0.18823529411764706,0.17647058823529413,0.6976744186046512,125,108
42400305,2025,New York Knicks,0.5393258426966292,0.1319493314567206,0.16853932584269662,0.2558139534883721,0.8095238095238095,111,94
42400305,2025,Indiana Pacers,0.47297297297297297,0.18733608092918697,0.32432432432432434,0.19047619047619047,0.7441860465116279,111,94
42400315,2025,Minnesota Timberwolves,0.4823529411764706,0.18650088809946716,0.1411764705882353,0.1702127659574468,0.8157894736842105,124,94
42400315,2025,Oklahoma City Thunder,0.6022727272727273,0.125854009349155,0.20454545454545456,0.18421052631578946,0.8297872340425532,124,94
42400304,2025,New York Knicks,0.5365853658536586,0.14634986225895316,0.4024390243902439,0.3170731707317073,0.8611111111111112,130,121
42400304,2025,Indiana Pacers,0.5852272727272727,0.09727626459143969,0.3068181818181818,0.1388888888888889,0.6829268292682927,130,121
42400314,2025,Minnesota Timberwolves,0.6190476190476191,0.17899761336515513,0.2619047619047619,0.5277777777777778,0.5365853658536586,126,128
42400314,2025,Oklahoma City Thunder,0.5894736842105263,0.11840324763193505,0.16842105263157894,0.4634146341463415,0.4722222222222222,126,128
42400303,2025,New York Knicks,0.5064102564102564,0.13307984790874525,0.34615384615384615,0.21951219512195122,0.8235294117647058,100,106
42400303,2025,Indiana Pacers,0.474025974025974,0.11591962905718702,0.35064935064935066,0.17647058823529413,0.7804878048780488,100,106
42400313,2025,Minnesota Timberwolves,0.6770833333333334,0.08812125484666901,0.13541666666666666,0.2972972972972973,0.8863636363636364,143,101
42400313,2025,Oklahoma City Thunder,0.4883720930232558,0.12919896640826872,0.19767441860465115,0.11363636363636363,0.7027027027027027,143,101
42400302,2025,New York Knicks,0.5416666666666666,0.11402508551881414,0.21428571428571427,0.2857142857142857,0.8,109,114
42400302,2025,Indiana Pacers,0.5963855421686747,0.09780907668231613,0.18072289156626506,0.2,0.7142857142857143,109,114
42400312,2025,Minnesota Timberwolves,0.47701149425287354,0.12451085023123444,0.22988505747126436,0.2826086956521739,0.7567567567567568,118,103
42400312,2025,Oklahoma City Thunder,0.55,0.05630630630630631,0.2111111111111111,0.24324324324324326,0.717391304347826,118,103
42400301,2025,New York Knicks,0.5691489361702128,0.11848341232227488,0.2978723404255319,0.3170731707317073,0.75,135,138
42400301,2025,Indiana Pacers,0.585,0.05866577271203487,0.21,0.25,0.6829268292682927,135,138
42400311,2025,Minnesota Timberwolves,0.4397590361445783,0.15562065177590628,0.18072289156626506,0.24489795918367346,0.7692307692307693,114,88
42400311,2025,Oklahoma City Thunder,0.5670731707317073,0.11380880121396054,0.25609756097560976,0.23076923076923078,0.7551020408163265,114,88
42400227,2025,Denver Nuggets,0.4523809523809524,0.19017980636237897,0.20238095238095238,0.3409090909090909,0.6808510638297872,125,93
42400227,2025,Oklahoma City Thunder,0.5520833333333334,0.0778816199376947,0.19791666666666666,0.3191489361702128,0.6590909090909091,125,93
42400216,2025,Boston Celtics,0.43023255813953487,0.14231499051233396,0.08139534883720931,0.1836734693877551,0.6428571428571429,119,81
42400216,2025,New York Knicks,0.5494505494505495,0.12254901960784315,0.2087912087912088,0.35714285714285715,0.8163265306122449,119,81
42400226,2025,Denver Nuggets,0.5348837209302325,0.12272089761570827,0.313953488372093,0.25,0.8541666666666666,119,107
42400226,2025,Oklahoma City Thunder,0.5271739130434783,0.09996364958197018,0.10869565217391304,0.14583333333333334,0.75,119,107
42400235,2025,Golden State Warriors,0.49444444444444446,0.14143094841930115,0.23333333333333334,0.35294117647058826,0.7857142857142857,121,110
42400235,2025,Minnesota Timberwolves,0.7115384615384616,0.19120458891013387,0.1282051282051282,0.21428571428571427,0.6470588235294118,121,110
42400215,2025,Boston Celtics,0.6547619047619048,0.07733952049497293,0.20238095238095238,0.3,0.7272727272727273,127,102
42400215,2025,New York Knicks,0.43209876543209874,0.09208103130755065,0.3950617283950617,0.2727272727272727,0.7,127,102
42400225,2025,Denver Nuggets,0.4793814432989691,0.127420998980632,0.12371134020618557,0.3137254901960784,0.8048780487804879,112,105
42400225,2025,Oklahoma City Thunder,0.573170731707317,0.13192612137203166,0.21951219512195122,0.1951219512195122,0.6862745098039216,112,105
42400205,2025,Cleveland Cavaliers,0.4388888888888889,0.09379263301500682,0.28888888888888886,0.2631578947368421,0.8611111111111112,105,114
42400205,2025,Indiana Pacers,0.5914634146341463,0.1241880015284677,0.2073170731707317,0.1388888888888889,0.7368421052631579,105,114
42400234,2025,Golden State Warriors,0.4823529411764706,0.1309814879497031,0.32941176470588235,0.30434782608695654,0.8,110,117
42400234,2025,Minnesota Timberwolves,0.5949367088607594,0.1736111111111111,0.2911392405063291,0.2,0.6956521739130435,110,117
42400214,2025,Boston Celtics,0.5949367088607594,0.11714174150722374,0.24050632911392406,0.1891891891891892,0.6486486486486487,121,113
42400214,2025,New York Knicks,0.6086956521739131,0.10980966325036604,0.09782608695652174,0.35135135135135137,0.8108108108108109,121,113
42400204,2025,Cleveland Cavaliers,0.5285714285714286,0.20072992700729927,0.5,0.2564102564102564,0.7948717948717948,129,109
42400204,2025,Indiana Pacers,0.6075268817204301,0.08944543828264759,0.17204301075268819,0.20512820512820512,0.7435897435897436,129,109
42400224,2025,Denver Nuggets,0.38125,0.11944138184490996,0.325,0.23076923076923078,0.7115384615384616,87,92
42400224,2025,Oklahoma City Thunder,0.41379310344827586,0.12451085023123444,0.22988505747126436,0.28846153846153844,0.7692307692307693,87,92
42400233,2025,Golden State Warriors,0.49382716049382713,0.1343054489639294,0.20987654320987653,0.27906976744186046,0.6486486486486487,97,102
42400233,2025,Minnesota Timberwolves,0.5182926829268293,0.1647748077627243,0.2073170731707317,0.35135135135135137,0.7209302325581395,97,102
